#This is fluorescent yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l photon_energy yield
Kphotyield 25 13 2 0 6.528e+02 4.000e-04
Kphotyield 25 13 2 0 2.660e+01 5.000e-04
Kphotyield 25 13 2 0 6.050e+01 4.917e-01
Kphotyield 25 13 1 0 6.060e+03 1.065e-01
Kphotyield 25 13 1 0 6.072e+03 2.129e-01
Kphotyield 25 13 1 0 6.750e+03 6.600e-03
Kphotyield 25 13 1 0 1.054e+02 5.000e-04
Kphotyield 25 13 1 0 1.045e+02 1.220e-02
Kphotyield 25 13 1 0 1.160e+02 1.000e-03
Kphotyield 25 13 1 0 1.150e+02 2.440e-02
Kphotyield 25 13 1 0 8.314e+02 9.100e-03
Kphotyield 25 13 1 0 8.664e+02 2.100e-02
Kphotyield 25 13 1 0 6.634e+02 1.500e-03
Kphotyield 25 13 1 0 6.654e+02 4.000e-03
Kphotyield 25 13 1 0 6.696e+02 9.000e-02
Kphotyield 25 13 1 0 6.528e+02 1.800e-02
Kphotyield 25 13 1 0 6.549e+02 2.660e-02
Kphotyield 25 13 1 0 6.590e+02 4.850e-01
Kphotyield 25 13 1 0 2.660e+01 1.950e-02
Kphotyield 25 13 1 0 6.050e+01 1.649e-01
Kphotyield 25 13 1 0 9.240e+01 2.242e-01
Kphotyield 25 14 2 1 6.654e+02 1.113e-01
Kphotyield 25 14 2 1 6.549e+02 1.113e-01
Kphotyield 25 14 2 0 1.054e+02 5.100e-03
Kphotyield 25 14 2 0 1.160e+02 1.030e-02
Kphotyield 25 14 2 0 6.654e+02 6.000e-04
Kphotyield 25 14 2 0 6.549e+02 1.100e-03
Kphotyield 25 14 1 0 6.073e+03 1.094e-01
Kphotyield 25 14 1 0 6.084e+03 2.188e-01
Kphotyield 25 14 1 0 1.045e+02 4.900e-03
Kphotyield 25 14 1 0 1.125e+02 1.750e-02
Kphotyield 25 14 1 0 1.150e+02 9.900e-03
Kphotyield 25 14 1 0 1.230e+02 3.500e-02
Kphotyield 25 14 1 0 6.654e+02 1.220e-02
Kphotyield 25 14 1 0 6.696e+02 4.450e-02
Kphotyield 25 14 1 0 6.549e+02 2.440e-02
Kphotyield 25 14 1 0 6.590e+02 8.890e-02
Kphotyield 25 15 1 0 6.086e+03 1.112e-01
Kphotyield 25 15 1 0 6.095e+03 2.223e-01
Kphotyield 25 15 1 0 1.125e+02 8.050e-02
Kphotyield 25 15 1 0 1.230e+02 1.610e-01
Kphotyield 25 15 1 0 6.696e+02 1.112e-01
Kphotyield 25 15 1 0 7.106e+02 2.171e-01
Kphotyield 25 15 1 0 6.590e+02 2.223e-01
Kphotyield 25 15 1 0 7.000e+02 4.343e-01
Kphotyield 25 16 1 0 6.095e+03 1.129e-01
Kphotyield 25 16 1 0 6.107e+03 2.257e-01
Kphotyield 25 16 1 0 1.060e+02 7.990e-02
Kphotyield 25 16 1 0 1.060e+02 1.598e-01
Kphotyield 25 17 1 0 6.112e+03 1.479e-01
Kphotyield 25 17 1 0 6.112e+03 2.219e-01
Kphotyield 25 17 1 0 8.700e+01 1.119e-01
Kphotyield 25 17 1 0 8.700e+01 1.678e-01
Kphotyield 25 18 1 0 6.114e+03 2.038e-01
Kphotyield 25 18 1 0 6.114e+03 2.038e-01
Kphotyield 25 18 1 0 3.900e+01 1.690e-01
Kphotyield 25 18 1 0 3.900e+01 1.690e-01
Kphotyield 25 19 1 0 6.088e+03 3.035e-01
Kphotyield 25 19 1 0 6.088e+03 1.517e-01
Kphotyield 25 19 1 0 4.000e+01 2.883e-01
Kphotyield 25 19 1 0 1.420e+02 1.441e-01
Kphotyield 25 20 1 0 6.081e+03 5.184e-01
Kphotyield 25 20 1 0 4.100e+01 6.179e-01
Kphotyield 25 21 1 0 6.072e+03 4.562e-01
Kphotyield 25 21 1 0 1.440e+02 3.312e-01
Kphotyield 26 1 3 1 5.190e+01 1.000e-04
Kphotyield 26 1 3 1 5.000e+01 1.000e-04
Kphotyield 26 1 3 0 6.350e+01 1.000e-04
Kphotyield 26 1 2 1 6.281e+02 7.000e-04
Kphotyield 26 1 2 1 7.170e+02 1.570e-02
Kphotyield 26 1 2 1 7.181e+02 1.000e-04
Kphotyield 26 1 2 1 9.220e+01 1.000e-04
Kphotyield 26 1 2 1 6.150e+02 8.000e-04
Kphotyield 26 1 2 1 7.040e+02 3.800e-03
Kphotyield 26 1 2 1 7.040e+02 1.130e-02
Kphotyield 26 1 2 1 7.052e+02 1.000e-04
Kphotyield 26 1 2 1 7.390e+01 1.000e-04
Kphotyield 26 1 2 1 9.220e+01 1.000e-04
Kphotyield 26 1 2 0 7.901e+02 8.000e-04
Kphotyield 26 1 2 0 7.920e+02 1.700e-03
Kphotyield 26 1 2 0 6.380e+02 1.000e-04
Kphotyield 26 1 2 0 6.470e+02 1.000e-04
Kphotyield 26 1 2 0 6.580e+02 1.000e-04
Kphotyield 26 1 2 0 7.394e+02 2.800e-03
Kphotyield 26 1 2 0 7.574e+02 1.300e-03
Kphotyield 26 1 2 0 7.651e+02 7.000e-04
Kphotyield 26 1 2 0 6.250e+02 4.000e-04
Kphotyield 26 1 2 0 6.340e+02 2.000e-04
Kphotyield 26 1 2 0 6.451e+02 1.000e-04
Kphotyield 26 1 2 0 7.264e+02 1.400e-03
Kphotyield 26 1 2 0 7.444e+02 6.000e-04
Kphotyield 26 1 2 0 7.521e+02 3.000e-04
Kphotyield 26 1 2 0 7.264e+02 4.200e-03
Kphotyield 26 1 2 0 7.444e+02 1.400e-03
Kphotyield 26 1 2 0 7.521e+02 7.000e-04
Kphotyield 26 1 2 0 7.390e+01 1.400e-03
Kphotyield 26 1 2 0 7.190e+01 7.600e-03
Kphotyield 26 1 2 0 6.690e+01 4.300e-03
Kphotyield 26 1 2 0 7.200e+01 1.500e-03
Kphotyield 26 1 2 0 7.000e+01 1.460e-02
Kphotyield 26 1 2 0 6.500e+01 8.600e-03
Kphotyield 26 1 2 0 9.220e+01 1.900e-03
Kphotyield 26 1 2 0 1.142e+02 1.200e-02
Kphotyield 26 1 2 0 1.352e+02 4.100e-03
Kphotyield 26 1 1 0 6.392e+03 1.013e-01
Kphotyield 26 1 1 0 6.405e+03 2.026e-01
Kphotyield 26 1 1 0 7.057e+03 1.270e-02
Kphotyield 26 1 1 0 7.058e+03 2.540e-02
Kphotyield 26 1 1 0 7.991e+02 2.000e-04
Kphotyield 26 1 1 0 8.009e+02 3.000e-04
Kphotyield 26 1 1 0 8.100e+02 1.000e-04
Kphotyield 26 1 1 0 6.281e+02 1.000e-04
Kphotyield 26 1 1 0 6.380e+02 1.000e-04
Kphotyield 26 1 1 0 6.470e+02 1.000e-04
Kphotyield 26 1 1 0 6.580e+02 1.000e-04
Kphotyield 26 1 1 0 6.679e+02 1.000e-04
Kphotyield 26 1 1 0 7.170e+02 1.600e-03
Kphotyield 26 1 1 0 7.394e+02 2.300e-03
Kphotyield 26 1 1 0 7.574e+02 1.400e-03
Kphotyield 26 1 1 0 7.651e+02 1.000e-03
Kphotyield 26 1 1 0 7.770e+02 7.000e-04
Kphotyield 26 1 1 0 7.849e+02 3.000e-04
Kphotyield 26 1 1 0 6.150e+02 2.000e-04
Kphotyield 26 1 1 0 6.250e+02 2.000e-04
Kphotyield 26 1 1 0 6.340e+02 2.000e-04
Kphotyield 26 1 1 0 6.451e+02 2.000e-04
Kphotyield 26 1 1 0 6.549e+02 2.000e-04
Kphotyield 26 1 1 0 6.660e+02 1.000e-04
Kphotyield 26 1 1 0 7.040e+02 8.000e-04
Kphotyield 26 1 1 0 7.264e+02 1.000e-03
Kphotyield 26 1 1 0 7.444e+02 7.000e-04
Kphotyield 26 1 1 0 7.521e+02 5.000e-04
Kphotyield 26 1 1 0 7.640e+02 4.000e-04
Kphotyield 26 1 1 0 7.720e+02 2.000e-04
Kphotyield 26 1 1 0 7.040e+02 2.300e-03
Kphotyield 26 1 1 0 7.264e+02 2.900e-03
Kphotyield 26 1 1 0 7.444e+02 1.800e-03
Kphotyield 26 1 1 0 7.521e+02 1.200e-03
Kphotyield 26 1 1 0 7.842e+02 7.000e-04
Kphotyield 26 1 1 0 8.162e+02 3.000e-04
Kphotyield 26 1 1 0 3.510e+01 5.000e-04
Kphotyield 26 1 1 0 3.410e+01 6.000e-04
Kphotyield 26 1 1 0 3.400e+01 1.000e-04
Kphotyield 26 1 1 0 3.700e+01 1.100e-03
Kphotyield 26 1 1 0 3.600e+01 1.300e-03
Kphotyield 26 1 1 0 3.590e+01 3.000e-04
Kphotyield 26 1 1 0 7.390e+01 6.000e-04
Kphotyield 26 1 1 0 7.190e+01 5.600e-03
Kphotyield 26 1 1 0 6.690e+01 2.220e-02
Kphotyield 26 1 1 0 6.380e+01 2.360e-02
Kphotyield 26 1 1 0 8.570e+01 4.100e-03
Kphotyield 26 1 1 0 1.108e+02 2.000e-04
Kphotyield 26 1 1 0 1.987e+02 1.100e-03
Kphotyield 26 1 1 0 2.206e+02 1.000e-04
Kphotyield 26 1 1 0 7.200e+01 6.000e-04
Kphotyield 26 1 1 0 7.000e+01 1.090e-02
Kphotyield 26 1 1 0 6.500e+01 5.180e-02
Kphotyield 26 1 1 0 6.180e+01 7.670e-02
Kphotyield 26 1 1 0 8.370e+01 8.300e-03
Kphotyield 26 1 1 0 1.108e+02 3.000e-04
Kphotyield 26 1 1 0 9.220e+01 8.000e-04
Kphotyield 26 1 1 0 1.142e+02 9.300e-03
Kphotyield 26 1 1 0 1.352e+02 2.440e-02
Kphotyield 26 1 1 0 1.582e+02 1.730e-02
Kphotyield 26 1 1 0 1.801e+02 1.100e-03
Kphotyield 26 1 1 0 1.968e+02 4.200e-03
Kphotyield 26 1 1 0 2.187e+02 4.000e-04
Kphotyield 26 2 3 1 6.540e+01 1.000e-04
Kphotyield 26 2 3 1 6.350e+01 1.000e-04
Kphotyield 26 2 3 0 7.230e+01 1.000e-04
Kphotyield 26 2 2 1 6.380e+02 7.000e-04
Kphotyield 26 2 2 1 7.394e+02 1.580e-02
Kphotyield 26 2 2 1 7.390e+01 6.300e-03
Kphotyield 26 2 2 1 7.190e+01 5.000e-04
Kphotyield 26 2 2 1 7.200e+01 3.800e-03
Kphotyield 26 2 2 1 7.000e+01 1.200e-03
Kphotyield 26 2 2 1 9.220e+01 6.700e-03
Kphotyield 26 2 2 1 1.142e+02 2.000e-04
Kphotyield 26 2 2 1 6.250e+02 8.000e-04
Kphotyield 26 2 2 1 7.264e+02 3.800e-03
Kphotyield 26 2 2 1 7.264e+02 1.140e-02
Kphotyield 26 2 2 1 7.390e+01 6.300e-03
Kphotyield 26 2 2 1 7.190e+01 6.000e-04
Kphotyield 26 2 2 1 7.200e+01 6.600e-03
Kphotyield 26 2 2 1 7.000e+01 1.400e-03
Kphotyield 26 2 2 1 9.220e+01 9.200e-03
Kphotyield 26 2 2 1 1.142e+02 3.000e-04
Kphotyield 26 2 2 0 7.991e+02 9.000e-04
Kphotyield 26 2 2 0 8.009e+02 1.800e-03
Kphotyield 26 2 2 0 6.470e+02 2.000e-04
Kphotyield 26 2 2 0 6.580e+02 1.000e-04
Kphotyield 26 2 2 0 7.574e+02 3.000e-03
Kphotyield 26 2 2 0 7.651e+02 1.100e-03
Kphotyield 26 2 2 0 6.340e+02 4.000e-04
Kphotyield 26 2 2 0 6.451e+02 2.000e-04
Kphotyield 26 2 2 0 6.549e+02 1.000e-04
Kphotyield 26 2 2 0 7.444e+02 1.500e-03
Kphotyield 26 2 2 0 7.521e+02 6.000e-04
Kphotyield 26 2 2 0 7.640e+02 3.000e-04
Kphotyield 26 2 2 0 7.444e+02 4.500e-03
Kphotyield 26 2 2 0 7.521e+02 1.500e-03
Kphotyield 26 2 2 0 7.842e+02 7.000e-04
Kphotyield 26 2 2 0 3.410e+01 1.000e-04
Kphotyield 26 2 2 0 3.510e+01 6.000e-04
Kphotyield 26 2 2 0 3.600e+01 2.000e-04
Kphotyield 26 2 2 0 3.700e+01 1.100e-03
Kphotyield 26 2 2 0 7.390e+01 1.660e-02
Kphotyield 26 2 2 0 7.190e+01 3.750e-02
Kphotyield 26 2 2 0 6.690e+01 1.450e-02
Kphotyield 26 2 2 0 6.380e+01 4.000e-04
Kphotyield 26 2 2 0 7.200e+01 1.860e-02
Kphotyield 26 2 2 0 7.000e+01 7.900e-02
Kphotyield 26 2 2 0 6.500e+01 5.420e-02
Kphotyield 26 2 2 0 6.180e+01 8.000e-04
Kphotyield 26 2 2 0 9.220e+01 2.270e-02
Kphotyield 26 2 2 0 1.142e+02 5.090e-02
Kphotyield 26 2 2 0 1.352e+02 2.120e-02
Kphotyield 26 2 1 0 6.408e+03 1.014e-01
Kphotyield 26 2 1 0 6.420e+03 2.028e-01
Kphotyield 26 2 1 0 7.081e+03 1.270e-02
Kphotyield 26 2 1 0 7.083e+03 2.550e-02
Kphotyield 26 2 1 0 8.082e+02 2.000e-04
Kphotyield 26 2 1 0 8.160e+02 1.000e-04
Kphotyield 26 2 1 0 8.100e+02 4.000e-04
Kphotyield 26 2 1 0 8.181e+02 1.000e-04
Kphotyield 26 2 1 0 6.380e+02 1.000e-04
Kphotyield 26 2 1 0 6.470e+02 1.000e-04
Kphotyield 26 2 1 0 6.580e+02 1.000e-04
Kphotyield 26 2 1 0 6.679e+02 1.000e-04
Kphotyield 26 2 1 0 6.789e+02 1.000e-04
Kphotyield 26 2 1 0 7.394e+02 1.600e-03
Kphotyield 26 2 1 0 7.574e+02 2.300e-03
Kphotyield 26 2 1 0 7.651e+02 1.500e-03
Kphotyield 26 2 1 0 7.770e+02 1.200e-03
Kphotyield 26 2 1 0 7.849e+02 1.100e-03
Kphotyield 26 2 1 0 7.898e+02 1.000e-04
Kphotyield 26 2 1 0 6.250e+02 2.000e-04
Kphotyield 26 2 1 0 6.340e+02 2.000e-04
Kphotyield 26 2 1 0 6.451e+02 2.000e-04
Kphotyield 26 2 1 0 6.549e+02 2.000e-04
Kphotyield 26 2 1 0 6.660e+02 2.000e-04
Kphotyield 26 2 1 0 7.264e+02 8.000e-04
Kphotyield 26 2 1 0 7.444e+02 1.000e-03
Kphotyield 26 2 1 0 7.521e+02 7.000e-04
Kphotyield 26 2 1 0 7.640e+02 6.000e-04
Kphotyield 26 2 1 0 7.720e+02 6.000e-04
Kphotyield 26 2 1 0 7.770e+02 1.000e-04
Kphotyield 26 2 1 0 7.264e+02 2.300e-03
Kphotyield 26 2 1 0 7.444e+02 2.900e-03
Kphotyield 26 2 1 0 7.521e+02 1.900e-03
Kphotyield 26 2 1 0 7.842e+02 1.300e-03
Kphotyield 26 2 1 0 8.162e+02 9.000e-04
Kphotyield 26 2 1 0 8.472e+02 1.000e-04
Kphotyield 26 2 1 0 3.410e+01 1.000e-04
Kphotyield 26 2 1 0 3.510e+01 6.000e-03
Kphotyield 26 2 1 0 3.410e+01 2.600e-03
Kphotyield 26 2 1 0 3.400e+01 4.000e-04
Kphotyield 26 2 1 0 3.600e+01 1.000e-04
Kphotyield 26 2 1 0 3.700e+01 1.140e-02
Kphotyield 26 2 1 0 3.600e+01 5.200e-03
Kphotyield 26 2 1 0 3.590e+01 9.000e-04
Kphotyield 26 2 1 0 7.390e+01 5.700e-03
Kphotyield 26 2 1 0 7.190e+01 2.810e-02
Kphotyield 26 2 1 0 6.690e+01 1.105e-01
Kphotyield 26 2 1 0 6.380e+01 4.630e-02
Kphotyield 26 2 1 0 8.570e+01 6.700e-03
Kphotyield 26 2 1 0 1.108e+02 1.000e-04
Kphotyield 26 2 1 0 1.987e+02 1.000e-04
Kphotyield 26 2 1 0 7.200e+01 4.800e-03
Kphotyield 26 2 1 0 7.000e+01 4.970e-02
Kphotyield 26 2 1 0 6.500e+01 2.150e-01
Kphotyield 26 2 1 0 6.180e+01 1.118e-01
Kphotyield 26 2 1 0 8.370e+01 9.400e-03
Kphotyield 26 2 1 0 9.220e+01 6.900e-03
Kphotyield 26 2 1 0 1.142e+02 4.150e-02
Kphotyield 26 2 1 0 1.352e+02 8.370e-02
Kphotyield 26 2 1 0 1.582e+02 1.470e-02
Kphotyield 26 2 1 0 1.801e+02 2.000e-04
Kphotyield 26 2 1 0 1.968e+02 2.000e-04
Kphotyield 26 3 3 1 7.430e+01 1.000e-04
Kphotyield 26 3 3 1 7.230e+01 1.000e-04
Kphotyield 26 3 3 0 7.020e+01 1.000e-04
Kphotyield 26 3 2 1 6.470e+02 7.000e-04
Kphotyield 26 3 2 1 7.574e+02 1.590e-02
Kphotyield 26 3 2 1 3.700e+01 1.000e-04
Kphotyield 26 3 2 1 3.700e+01 1.000e-04
Kphotyield 26 3 2 1 7.390e+01 1.699e-01
Kphotyield 26 3 2 1 7.200e+01 3.700e-02
Kphotyield 26 3 2 1 9.220e+01 7.060e-02
Kphotyield 26 3 2 1 6.340e+02 8.000e-04
Kphotyield 26 3 2 1 7.444e+02 3.800e-03
Kphotyield 26 3 2 1 7.444e+02 1.150e-02
Kphotyield 26 3 2 1 3.700e+01 1.000e-04
Kphotyield 26 3 2 1 3.700e+01 1.000e-04
Kphotyield 26 3 2 1 7.390e+01 5.240e-02
Kphotyield 26 3 2 1 7.200e+01 1.331e-01
Kphotyield 26 3 2 1 9.220e+01 2.051e-01
Kphotyield 26 3 2 0 8.082e+02 1.100e-03
Kphotyield 26 3 2 0 8.100e+02 2.100e-03
Kphotyield 26 3 2 0 6.580e+02 2.000e-04
Kphotyield 26 3 2 0 6.679e+02 1.000e-04
Kphotyield 26 3 2 0 7.651e+02 3.600e-03
Kphotyield 26 3 2 0 7.770e+02 1.300e-03
Kphotyield 26 3 2 0 6.451e+02 5.000e-04
Kphotyield 26 3 2 0 6.549e+02 2.000e-04
Kphotyield 26 3 2 0 7.521e+02 1.800e-03
Kphotyield 26 3 2 0 7.640e+02 5.000e-04
Kphotyield 26 3 2 0 7.521e+02 5.300e-03
Kphotyield 26 3 2 0 7.842e+02 1.200e-03
Kphotyield 26 3 2 0 3.510e+01 1.000e-04
Kphotyield 26 3 2 0 3.410e+01 6.000e-04
Kphotyield 26 3 2 0 3.510e+01 1.500e-03
Kphotyield 26 3 2 0 3.700e+01 2.000e-04
Kphotyield 26 3 2 0 3.600e+01 1.200e-03
Kphotyield 26 3 2 0 3.700e+01 2.900e-03
Kphotyield 26 3 2 0 7.390e+01 1.128e-01
Kphotyield 26 3 2 0 7.190e+01 1.288e-01
Kphotyield 26 3 2 0 6.690e+01 2.530e-02
Kphotyield 26 3 2 0 7.200e+01 1.108e-01
Kphotyield 26 3 2 0 7.000e+01 2.432e-01
Kphotyield 26 3 2 0 6.500e+01 3.070e-02
Kphotyield 26 3 2 0 9.220e+01 1.387e-01
Kphotyield 26 3 2 0 1.142e+02 8.400e-02
Kphotyield 26 3 2 0 1.352e+02 1.800e-03
Kphotyield 26 3 1 0 6.422e+03 1.015e-01
Kphotyield 26 3 1 0 6.434e+03 2.030e-01
Kphotyield 26 3 1 0 7.106e+03 1.270e-02
Kphotyield 26 3 1 0 7.107e+03 2.550e-02
Kphotyield 26 3 1 0 8.160e+02 2.000e-04
Kphotyield 26 3 1 0 8.241e+02 1.000e-04
Kphotyield 26 3 1 0 8.181e+02 5.000e-04
Kphotyield 26 3 1 0 8.260e+02 2.000e-04
Kphotyield 26 3 1 0 6.470e+02 1.000e-04
Kphotyield 26 3 1 0 6.580e+02 1.000e-04
Kphotyield 26 3 1 0 6.679e+02 1.000e-04
Kphotyield 26 3 1 0 6.789e+02 1.000e-04
Kphotyield 26 3 1 0 7.574e+02 1.600e-03
Kphotyield 26 3 1 0 7.651e+02 2.300e-03
Kphotyield 26 3 1 0 7.770e+02 1.800e-03
Kphotyield 26 3 1 0 7.849e+02 2.200e-03
Kphotyield 26 3 1 0 7.898e+02 3.000e-04
Kphotyield 26 3 1 0 6.340e+02 2.000e-04
Kphotyield 26 3 1 0 6.451e+02 2.000e-04
Kphotyield 26 3 1 0 6.549e+02 2.000e-04
Kphotyield 26 3 1 0 6.660e+02 3.000e-04
Kphotyield 26 3 1 0 6.750e+02 1.000e-04
Kphotyield 26 3 1 0 7.444e+02 8.000e-04
Kphotyield 26 3 1 0 7.521e+02 1.000e-03
Kphotyield 26 3 1 0 7.640e+02 9.000e-04
Kphotyield 26 3 1 0 7.720e+02 1.400e-03
Kphotyield 26 3 1 0 7.770e+02 3.000e-04
Kphotyield 26 3 1 0 7.444e+02 2.300e-03
Kphotyield 26 3 1 0 7.521e+02 3.000e-03
Kphotyield 26 3 1 0 7.842e+02 2.300e-03
Kphotyield 26 3 1 0 8.162e+02 9.000e-04
Kphotyield 26 3 1 0 8.472e+02 2.000e-04
Kphotyield 26 3 1 0 3.410e+01 1.000e-04
Kphotyield 26 3 1 0 3.510e+01 2.930e-02
Kphotyield 26 3 1 0 3.410e+01 7.200e-03
Kphotyield 26 3 1 0 3.400e+01 1.100e-03
Kphotyield 26 3 1 0 3.600e+01 2.000e-04
Kphotyield 26 3 1 0 3.700e+01 5.400e-02
Kphotyield 26 3 1 0 3.600e+01 1.240e-02
Kphotyield 26 3 1 0 3.590e+01 2.000e-03
Kphotyield 26 3 1 0 7.390e+01 4.830e-02
Kphotyield 26 3 1 0 7.190e+01 7.400e-02
Kphotyield 26 3 1 0 6.690e+01 2.171e-01
Kphotyield 26 3 1 0 6.380e+01 6.670e-02
Kphotyield 26 3 1 0 8.570e+01 8.800e-03
Kphotyield 26 3 1 0 7.200e+01 4.280e-02
Kphotyield 26 3 1 0 7.000e+01 9.740e-02
Kphotyield 26 3 1 0 6.500e+01 4.681e-01
Kphotyield 26 3 1 0 6.180e+01 1.304e-01
Kphotyield 26 3 1 0 8.370e+01 1.090e-02
Kphotyield 26 3 1 0 9.220e+01 6.650e-02
Kphotyield 26 3 1 0 1.142e+02 8.150e-02
Kphotyield 26 3 1 0 1.352e+02 3.810e-02
Kphotyield 26 3 1 0 1.582e+02 1.010e-02
Kphotyield 26 3 1 0 1.801e+02 1.000e-04
Kphotyield 26 4 3 1 7.210e+01 1.000e-04
Kphotyield 26 4 3 1 7.020e+01 1.000e-04
Kphotyield 26 4 3 0 3.510e+01 7.000e-04
Kphotyield 26 4 3 0 3.700e+01 1.400e-03
Kphotyield 26 4 2 1 6.580e+02 8.000e-04
Kphotyield 26 4 2 1 7.651e+02 1.800e-02
Kphotyield 26 4 2 1 3.510e+01 1.000e-04
Kphotyield 26 4 2 1 3.410e+01 1.000e-04
Kphotyield 26 4 2 1 3.700e+01 3.000e-04
Kphotyield 26 4 2 1 3.600e+01 1.000e-04
Kphotyield 26 4 2 1 7.390e+01 6.704e-01
Kphotyield 26 4 2 1 7.190e+01 3.300e-03
Kphotyield 26 4 2 1 7.200e+01 1.623e-01
Kphotyield 26 4 2 1 7.000e+01 8.000e-04
Kphotyield 26 4 2 1 9.220e+01 2.884e-01
Kphotyield 26 4 2 1 1.142e+02 1.000e-04
Kphotyield 26 4 2 1 6.451e+02 1.000e-03
Kphotyield 26 4 2 1 7.521e+02 4.500e-03
Kphotyield 26 4 2 1 7.521e+02 6.800e-03
Kphotyield 26 4 2 1 3.510e+01 5.000e-04
Kphotyield 26 4 2 1 3.410e+01 1.000e-04
Kphotyield 26 4 2 1 3.700e+01 9.000e-04
Kphotyield 26 4 2 1 3.600e+01 1.000e-04
Kphotyield 26 4 2 1 7.390e+01 2.140e-01
Kphotyield 26 4 2 1 7.190e+01 3.000e-04
Kphotyield 26 4 2 1 7.200e+01 5.380e-01
Kphotyield 26 4 2 1 7.000e+01 9.300e-03
Kphotyield 26 4 2 1 9.220e+01 5.552e-01
Kphotyield 26 4 2 1 1.142e+02 9.000e-04
Kphotyield 26 4 2 0 1.360e+02 1.000e-04
Kphotyield 26 4 2 0 8.160e+02 1.400e-03
Kphotyield 26 4 2 0 8.181e+02 2.900e-03
Kphotyield 26 4 2 0 6.679e+02 2.000e-04
Kphotyield 26 4 2 0 7.770e+02 3.900e-03
Kphotyield 26 4 2 0 6.549e+02 8.000e-04
Kphotyield 26 4 2 0 7.640e+02 3.000e-03
Kphotyield 26 4 2 0 7.842e+02 4.000e-03
Kphotyield 26 4 2 0 3.510e+01 1.000e-04
Kphotyield 26 4 2 0 3.410e+01 4.000e-04
Kphotyield 26 4 2 0 3.510e+01 2.200e-03
Kphotyield 26 4 2 0 3.700e+01 3.000e-04
Kphotyield 26 4 2 0 3.600e+01 7.000e-04
Kphotyield 26 4 2 0 3.700e+01 4.300e-03
Kphotyield 26 4 2 0 7.390e+01 1.340e-02
Kphotyield 26 4 2 0 7.190e+01 3.078e-01
Kphotyield 26 4 2 0 6.690e+01 2.990e-02
Kphotyield 26 4 2 0 7.200e+01 6.550e-02
Kphotyield 26 4 2 0 7.000e+01 5.275e-01
Kphotyield 26 4 2 0 6.500e+01 9.970e-02
Kphotyield 26 4 2 0 6.180e+01 1.000e-04
Kphotyield 26 4 2 0 9.220e+01 9.670e-02
Kphotyield 26 4 2 0 1.142e+02 3.449e-01
Kphotyield 26 4 2 0 1.352e+02 5.000e-03
Kphotyield 26 4 1 0 6.436e+03 1.016e-01
Kphotyield 26 4 1 0 6.449e+03 2.032e-01
Kphotyield 26 4 1 0 7.128e+03 1.280e-02
Kphotyield 26 4 1 0 7.132e+03 2.550e-02
Kphotyield 26 4 1 0 8.241e+02 3.000e-04
Kphotyield 26 4 1 0 8.321e+02 1.000e-04
Kphotyield 26 4 1 0 8.260e+02 7.000e-04
Kphotyield 26 4 1 0 8.341e+02 2.000e-04
Kphotyield 26 4 1 0 6.580e+02 1.000e-04
Kphotyield 26 4 1 0 6.679e+02 1.000e-04
Kphotyield 26 4 1 0 6.789e+02 2.000e-04
Kphotyield 26 4 1 0 6.879e+02 1.000e-04
Kphotyield 26 4 1 0 7.651e+02 1.800e-03
Kphotyield 26 4 1 0 7.770e+02 3.200e-03
Kphotyield 26 4 1 0 7.849e+02 3.300e-03
Kphotyield 26 4 1 0 7.898e+02 9.000e-04
Kphotyield 26 4 1 0 7.945e+02 2.000e-04
Kphotyield 26 4 1 0 6.451e+02 2.000e-04
Kphotyield 26 4 1 0 6.549e+02 3.000e-04
Kphotyield 26 4 1 0 6.660e+02 5.000e-04
Kphotyield 26 4 1 0 6.750e+02 2.000e-04
Kphotyield 26 4 1 0 7.521e+02 9.000e-04
Kphotyield 26 4 1 0 7.640e+02 1.400e-03
Kphotyield 26 4 1 0 7.720e+02 1.900e-03
Kphotyield 26 4 1 0 7.770e+02 6.000e-04
Kphotyield 26 4 1 0 7.818e+02 1.000e-04
Kphotyield 26 4 1 0 7.521e+02 1.400e-03
Kphotyield 26 4 1 0 7.842e+02 2.100e-03
Kphotyield 26 4 1 0 8.162e+02 2.800e-03
Kphotyield 26 4 1 0 8.472e+02 7.000e-04
Kphotyield 26 4 1 0 8.782e+02 1.000e-04
Kphotyield 26 4 1 0 3.510e+01 1.000e-04
Kphotyield 26 4 1 0 3.410e+01 1.000e-04
Kphotyield 26 4 1 0 3.510e+01 9.200e-03
Kphotyield 26 4 1 0 3.410e+01 9.700e-03
Kphotyield 26 4 1 0 3.400e+01 3.100e-03
Kphotyield 26 4 1 0 3.520e+01 2.000e-04
Kphotyield 26 4 1 0 3.700e+01 2.000e-04
Kphotyield 26 4 1 0 3.600e+01 2.000e-04
Kphotyield 26 4 1 0 3.700e+01 1.780e-02
Kphotyield 26 4 1 0 3.600e+01 1.620e-02
Kphotyield 26 4 1 0 3.590e+01 5.100e-03
Kphotyield 26 4 1 0 3.520e+01 3.000e-04
Kphotyield 26 4 1 0 7.390e+01 1.409e-01
Kphotyield 26 4 1 0 7.190e+01 3.950e-02
Kphotyield 26 4 1 0 6.690e+01 2.363e-01
