#This is electron yield data from Kaastra & Mewe (1993) -1993A&AS...97..443K
#It is processed from data downloaded from http://vizier.cfa.harvard.edu/viz-bin/VizieR?-source=J/A+AS/97/443
#Via the python script kaastra_2_py.py
#
#Label z state n l IP mean_electron_energy Prob_of_1e Prob_of_2e Prob_of_3e ....
Kelecyield 15 2 1 0 2.1780e+03 1.871e+03 1.800e+01 6.050e+02 6.430e+02 8.395e+03 3.390e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 3 2 1 1.6645e+02 8.865e+01 4.650e+01 9.954e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 3 2 0 2.2300e+02 9.640e+01 0.000e+00 3.960e+02 9.604e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 3 1 0 2.2080e+03 1.798e+03 1.200e+01 6.140e+02 6.960e+03 2.414e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 4 2 1 1.8345e+02 7.355e+01 1.080e+02 9.892e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 4 2 0 2.3900e+02 1.294e+02 1.000e+00 9.999e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 4 1 0 2.2380e+03 1.783e+03 7.000e+00 1.019e+03 8.974e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 5 1 0 2.2690e+03 1.698e+03 6.230e+02 9.377e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 6 1 0 2.3000e+03 1.686e+03 6.340e+02 9.366e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 7 1 0 2.3540e+03 1.658e+03 7.190e+02 9.281e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 8 1 0 2.4080e+03 1.600e+03 8.330e+02 9.167e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 9 1 0 2.4620e+03 1.524e+03 9.980e+02 9.002e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 10 1 0 2.5170e+03 1.413e+03 1.279e+03 8.721e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 11 1 0 2.5710e+03 1.382e+03 1.102e+03 8.898e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 15 12 1 0 2.6250e+03 1.475e+03 0.000e+00 1.000e+04 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 1 2 1 1.6860e+02 1.417e+02 4.000e+00 9.996e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 1 2 0 2.3200e+02 1.801e+02 1.000e+00 3.360e+02 9.663e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 1 1 0 2.4760e+03 2.172e+03 4.600e+01 8.120e+02 8.310e+02 5.600e+03 2.385e+03 3.260e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 2 2 1 1.8560e+02 1.344e+02 7.000e+00 9.993e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 2 2 0 2.4900e+02 1.569e+02 1.000e+00 3.160e+02 9.683e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 2 1 0 2.5080e+03 2.141e+03 3.600e+01 8.160e+02 7.190e+02 5.697e+03 2.732e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 3 2 1 2.0360e+02 1.195e+02 3.950e+01 9.960e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 3 2 0 2.6700e+02 1.307e+02 1.000e+00 3.390e+02 9.660e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 3 1 0 2.5400e+03 2.084e+03 2.800e+01 8.240e+02 7.080e+02 8.440e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
Kelecyield 16 4 2 1 2.2160e+02 1.052e+02 6.100e+01 9.939e+03 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
