   Dtype z ion       Wave         f   gl   gu         el         eu  ll  ul
-------- - --- ---------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 6   2   9881.696  0.149475  4.0  4.0  23.116197  24.370890  41  51
LinMacro 6   2   6744.289  0.021583  6.0  4.0  22.532521  24.370890  35  51
LinMacro 6   2    651.264  0.249575  4.0  6.0   5.334350  24.371932   4  52
LinMacro 6   2   9873.491  0.299000  4.0  6.0  23.116197  24.371932  41  52
LinMacro 6   2   6740.466  0.055917  6.0  6.0  22.532521  24.371932  35  52
LinMacro 6   2    6983.53  0.000320  4.0  6.0  22.824077  24.371932  39  52
LinMacro 6   2   6729.117  0.030600  4.0  6.0  22.529419  24.371932  34  52
LinMacro 6   2    651.388  0.068433  6.0  6.0   5.337970  24.371932   5  52
LinMacro 6   2   9895.308  0.082850  6.0  6.0  23.118966  24.371932  42  52
LinMacro 6   2   6757.026  0.013137  8.0  6.0  22.537029  24.371932  36  52
LinMacro 6   2   9885.389  0.375833  6.0  8.0  23.118966  24.373190  42  53
LinMacro 6   2     6752.4  0.082212  8.0  8.0  22.537029  24.373190  36  53
LinMacro 6   2   6735.862  0.015715  6.0  8.0  22.532521  24.373190  35  53
LinMacro 6   2    651.345  0.313167  6.0  8.0   5.337970  24.373190   5  53
LinMacro 6   2    636.095  0.055425  4.0  6.0   5.334350  24.826049   4  54
LinMacro 6   2   6251.563  0.108717  6.0  6.0  23.118966  24.826049  42  54
LinMacro 6   2    798.057  0.000043  4.0  6.0   9.290511  24.826049   6  54
LinMacro 6   2   4973.195  0.000799  4.0  6.0  22.529419  24.826049  34  54
LinMacro 6   2   6193.137  0.357750  4.0  6.0  22.824077  24.826049  39  54
LinMacro 6   2    6189.19  0.001307  4.0  6.0  22.570629  24.826049  38  54
LinMacro 6   2   1116.458  0.000501  4.0  6.0  13.720855  24.826049  10  54
LinMacro 6   2   5092.274  0.018850  8.0  6.0  22.537029  24.826049  36  54
LinMacro 6   2     636.21  0.092500  6.0  6.0   5.337970  24.826049   5  54
LinMacro 6   2   6242.002  0.058675  4.0  6.0  23.116197  24.826049  41  54
LinMacro 6   2   5087.246  0.005277  6.0  6.0  22.532521  24.826049  35  54
LinMacro 6   2    798.073  0.000373  6.0  6.0   9.290199  24.826049   7  54
