   Dtype z ion           Wave         f  gl  gu         el         eu ll ul
LinMacro 7   2   16260.639000  0.566600 5.0 7.0  24.389255  25.151740 44 49
LinMacro 7   2     901.626000  0.011040 3.0 1.0  11.437828  25.189074  9 50
LinMacro 7   2    1064.443000  0.000962 3.0 1.0  13.541206  25.189074 10 50
LinMacro 7   2    1844.259000  0.001058 3.0 1.0  18.466328  25.189074 15 50
LinMacro 7   2    1852.721000  0.000041 3.0 1.0  18.497031  25.189074 17 50
LinMacro 7   2    2081.783000  0.000701 3.0 1.0  19.233368  25.189074 18 50
LinMacro 7   2    6359.333000  0.055267 3.0 1.0  23.239422  25.189074 34 50
LinMacro 7   2    7015.914000  0.008597 3.0 1.0  23.421880  25.189074 38 50
LinMacro 7   2   15219.750000  0.142400 3.0 1.0  24.374443  25.189074 43 50
LinMacro 7   2     901.398000  0.014130 5.0 3.0  11.437642  25.192366  8 51
LinMacro 7   2     901.411000  0.008240 3.0 3.0  11.437828  25.192366  9 51
LinMacro 7   2    1064.153000  0.001135 5.0 3.0  13.541330  25.192366 11 51
LinMacro 7   2    1064.142000  0.000307 3.0 3.0  13.541206  25.192366 10 51
LinMacro 7   2    1064.220000  0.002281 1.0 3.0  13.542062  25.192366 12 51
LinMacro 7   2    1842.284000  0.002961 1.0 3.0  18.462413  25.192366 14 51
LinMacro 7   2    1843.357000  0.001572 3.0 3.0  18.466328  25.192366 15 51
LinMacro 7   2    1848.002000  0.000437 5.0 3.0  18.483234  25.192366 16 51
LinMacro 7   2    1851.810000  0.000166 3.0 3.0  18.497031  25.192366 17 51
LinMacro 7   2    2080.633000  0.002018 3.0 3.0  19.233368  25.192366 18 51
LinMacro 7   2    2745.490000  0.000082 3.0 3.0  20.676419  25.192366 23 51
LinMacro 7   2    6348.614000  0.043367 3.0 3.0  23.239422  25.192366 34 51
LinMacro 7   2    6358.302000  0.070560 5.0 3.0  23.242398  25.192366 35 51
LinMacro 7   2    6977.559000  0.017430 5.0 3.0  23.415457  25.192366 37 51
LinMacro 7   2    7002.870000  0.000758 3.0 3.0  23.421880  25.192366 38 51
LinMacro 7   2    7016.662000  0.015050 1.0 3.0  23.425360  25.192366 39 51
LinMacro 7   2   15040.308000  0.411300 1.0 3.0  24.368016  25.192366 42 51
LinMacro 7   2   15158.497000  0.171100 3.0 3.0  24.374443  25.192366 43 51
LinMacro 7   2   15438.079000  0.069000 5.0 3.0  24.389255  25.192366 44 51
