   Dtype z ion      Wave         f   gl   gu         el         eu  ll  ul
-------- - --- --------- --------- ---- ---- ---------- ---------- --- ---
LinMacro 8   4  1045.364  0.076150  2.0  2.0  48.374087  60.234542  17  38
LinMacro 8   4    278.64  0.000001  6.0  2.0  15.738181  60.234542   7  38
LinMacro 8   4   508.135  0.002863  4.0  2.0  35.834542  60.234542  15  38
LinMacro 8   4  3053.416  0.065300  4.0  2.0  56.174013  60.234542  25  38
LinMacro 8   4  1046.313  0.076325  4.0  2.0  48.384849  60.234542  18  38
LinMacro 8   4   202.885  0.022695  2.0  2.0   0.000000  61.111016   1  39
LinMacro 8   4   203.044  0.023158  4.0  2.0   0.047883  61.111016   2  39
LinMacro 8   4  2494.742  0.030050  2.0  2.0  56.141169  61.111016  24  39
LinMacro 8   4   490.495  0.014190  2.0  2.0  35.833538  61.111016  14  39
LinMacro 8   4   973.428  0.045575  2.0  2.0  48.374087  61.111016  17  39
LinMacro 8   4   490.515  0.014238  4.0  2.0  35.834542  61.111016  15  39
LinMacro 8   4  2511.339  0.030425  4.0  2.0  56.174013  61.111016  25  39
LinMacro 8   4   974.252  0.046200  4.0  2.0  48.384849  61.111016  18  39
LinMacro 8   4    3756.8  0.002343  6.0  4.0  58.093187  61.393466  30  40
LinMacro 8   4   236.073  0.000034  4.0  4.0   8.873647  61.393466   4  40
LinMacro 8   4   318.021  0.000001  4.0  4.0  22.407067  61.393466  10  40
LinMacro 8   4   271.578  0.000020  4.0  4.0  15.739905  61.393466   6  40
LinMacro 8   4  3737.745  0.050875  4.0  4.0  58.076362  61.393466  29  40
LinMacro 8   4     236.0  0.000054  2.0  4.0   8.857479  61.393466   3  40
LinMacro 8   4  3726.949  0.259400  2.0  4.0  58.066753  61.393466  28  40
LinMacro 8   4  3594.007  0.000195  4.0  4.0  57.943698  61.393466  27  40
LinMacro 8   4   236.176  0.000002  6.0  4.0   8.896597  61.393466   5  40
LinMacro 8   4   317.775  0.000008  2.0  4.0  22.376889  61.393466   9  40
LinMacro 8   4   271.567  0.000001  6.0  4.0  15.738181  61.393466   7  40
LinMacro 8   4  3579.136  0.001932  2.0  4.0  57.929366  61.393466  26  40
LinMacro 8   4   3745.95  0.043867  6.0  6.0  58.093187  61.403025  30  41
LinMacro 8   4    236.03  0.000141  4.0  6.0   8.873647  61.403025   4  41
LinMacro 8   4   317.943  0.000003  4.0  6.0  22.407067  61.403025  10  41
LinMacro 8   4   271.521  0.000003  4.0  6.0  15.739905  61.403025   6  41
LinMacro 8   4  6133.765  0.000008  4.0  6.0  59.381675  61.403025  34  41
