   Dtype Element Ion lvl    ion_pot         ex    g rad_rate      config islp ilv
LevMacro       7   4 193   3.601322 172.659427  5.0    1e-09 2p_6p_3D2.0  320  11
LevMacro       7   4 194   3.619175 172.677281  7.0    1e-09 2p_6p_3D3.0  320  11
LevMacro       7   4 195   3.602437 172.660543  3.0    1e-09 2p_6p_3S1.0  300   9
LevMacro       7   4 196   3.710676 172.768782  1.0    1e-09 2p_6p_3P0.0  310   5
LevMacro       7   4 197   3.710676 172.768782  3.0    1e-09 2p_6p_3P1.0  310   5
LevMacro       7   4 198   3.710676 172.768782  5.0    1e-09 2p_6p_3P2.0  310   5
LevMacro       7   4 199   3.685755 172.743861  5.0    1e-09 2p_6d_3F2.0  331   7
LevMacro       7   4 200   3.697782 172.755888  7.0    1e-09 2p_6d_3F3.0  331   7
LevMacro       7   4 201   3.771801 172.829906  5.0    1e-09 2p_6p_1D2.0  120  12
LevMacro       7   4 202   3.712784 172.770890  9.0    1e-09 2p_6d_3F4.0  331   7
LevMacro       7   4 203   3.719851 172.777957  5.0    1e-09 2p_6d_1D2.0  121   4
LevMacro       7   4 204   3.865905 172.924011  3.0    1e-09 2p_6d_3D1.0  321   4
LevMacro       7   4 205   3.869749 172.927855  5.0    1e-09 2p_6d_3D2.0  321   4
LevMacro       7   4 206   3.879792 172.937897  7.0    1e-09 2p_6d_3D3.0  321   4
LevMacro       7   4 207   3.903845 172.961950  5.0    1e-09 2p_6d_3P2.0  311  14
LevMacro       7   4 208   3.903845 172.961950  3.0    1e-09 2p_6d_3P1.0  311  14
LevMacro       7   4 209   3.903845 172.961950  1.0    1e-09 2p_6d_3P0.0  311  14
LevMacro       7   4 210   3.851523 172.909629  1.0    1e-09 2p_6p_1S0.0  100  11
LevMacro       7   4 211   3.770065 172.828171  7.0    1e-09 2p_6d_1F3.0  131   6
LevMacro       7   4 212   4.033161 173.091267  3.0    1e-09 2p_6d_1P1.0  111  14
