   Dtype z ion      Wave         f   gl   gu         el         eu ll ul
LinMacro 6   3  1177.477  0.000001  3.0  7.0  29.534809  40.064509 11 40
LinMacro 6   3   18730.0  0.066400  5.0  7.0  39.402554  40.064509 29 40
LinMacro 6   3   369.422  0.001130  5.0  7.0   6.502647  40.064509  4 40
LinMacro 6   3  6746.244  0.223000  5.0  7.0  38.226682  40.064509 24 40
LinMacro 6   3   88437.0  0.002341  7.0  7.0  39.924320  40.064509 35 40
LinMacro 6   3   538.682  0.000001  5.0  7.0  17.048168  40.064509  8 40
LinMacro 6   3  1576.888  0.038160  5.0  7.0  32.201885  40.064509 16 40
LinMacro 6   3   538.544  0.000001  3.0  7.0  17.042266  40.064509  7 40
LinMacro 6   3  7039.186  0.544000  3.0  5.0  38.436092  40.197446 25 41
LinMacro 6   3   450.734  0.183267  3.0  5.0  12.690100  40.197446  5 41
LinMacro 6   3   66205.0  0.073300  7.0  5.0  40.010167  40.197446 37 41
LinMacro 6   3    308.44  0.000001  1.0  5.0   0.000000  40.197446  1 41
LinMacro 6   3  1531.835  0.179567  3.0  5.0  32.103565  40.197446 13 41
LinMacro 6   3  1550.357  0.007247  3.0  5.0  32.200260  40.197446 15 41
LinMacro 6   3  2177.638  0.010452  5.0  3.0  34.279697  39.973244 20 42
LinMacro 6   3   37260.0  0.024050  3.0  3.0  39.640481  39.973244 30 42
LinMacro 6   3   714.876  0.099650  1.0  3.0  22.629707  39.973244 10 42
LinMacro 6   3   566.482  0.014572  5.0  3.0  18.086430  39.973244  9 42
LinMacro 6   3    310.17  0.025150  1.0  3.0   0.000000  39.973244  1 42
LinMacro 6   3  1329.188  0.068560  1.0  3.0  30.645378  39.973244 12 42
LinMacro 6   3   9360.94  0.748000  1.0  3.0  38.648751  39.973244 26 42
LinMacro 6   3  5273.983  0.069460  5.0  3.0  38.226682  40.577559 24 43
LinMacro 6   3   10552.0  0.016812  5.0  3.0  39.402554  40.577559 29 43
LinMacro 6   3  5255.033  0.072933  3.0  3.0  38.218201  40.577559 23 43
LinMacro 6   3  1479.887  0.025960  1.0  3.0  32.199554  40.577559 14 43
LinMacro 6   3    444.59  0.000002  3.0  3.0  12.690100  40.577559  5 43
LinMacro 6   3   363.785  0.011533  3.0  3.0   6.495667  40.577559  3 43
LinMacro 6   3  1463.122  0.000866  3.0  3.0  32.103565  40.577559 13 43
LinMacro 6   3  5246.125  0.074820  1.0  3.0  38.214196  40.577559 22 43
LinMacro 6   3   10544.0  0.016970  1.0  3.0  39.401674  40.577559 27 43
LinMacro 6   3   10547.0  0.016887  3.0  3.0  39.401959  40.577559 28 43
LinMacro 6   3   363.754  0.011700  1.0  3.0   6.492728  40.577559  2 43
LinMacro 6   3  1480.298  0.027860  5.0  3.0  32.201885  40.577559 16 43
LinMacro 6   3  1480.011  0.025803  3.0  3.0  32.200260  40.577559 15 43
LinMacro 6   3    363.86  0.011176  5.0  3.0   6.502647  40.577559  4 43
LinMacro 6   3   520.336  0.000001  5.0  1.0  17.048168  40.876003  8 44
LinMacro 6   3  8411.225  0.000472  3.0  1.0  39.401959  40.876003 28 44
LinMacro 6   3  5081.543  0.000030  3.0  1.0  38.436092  40.876003 25 44
LinMacro 6   3  1429.099  0.035700  3.0  1.0  32.200260  40.876003 15 44
LinMacro 6   3   360.627  0.008010  3.0  1.0   6.495667  40.876003  3 44
LinMacro 6   3  1413.346  0.001392  3.0  1.0  32.103565  40.876003 13 44
LinMacro 6   3  4664.947  0.103967  3.0  1.0  38.218201  40.876003 23 44
LinMacro 6   3  4675.259  0.079820  5.0  3.0  38.226682  40.878619 24 45
LinMacro 6   3  8394.742  0.001263  1.0  3.0  39.401674  40.878619 27 45
LinMacro 6   3   360.673  0.006218  5.0  3.0   6.502647  40.878619  4 45
