   Dtype Element Ion lvl     ion_pot          ex    g rad_rate      config islp ilv
LevMacro       8   7 260  626.700268 1799.135141  3.0    1e-09 2p.5s_1P1.0  111  16
LevMacro       8   7 261  626.709815 1799.144688  7.0    1e-09 2p.5d_3D3.0  321   3
LevMacro       8   7 262  626.734488 1799.169361  7.0    1e-09 2p.5f_1F3.0  130   2
LevMacro       8   7 263  626.742051 1799.176924  3.0    1e-09 2p.5p_3S1.0  300  13
LevMacro       8   7 264  626.766476 1799.201349  7.0    1e-09 2p.5f_3F3.0  330   2
LevMacro       8   7 265  626.767344 1799.202217  5.0    1e-09 2p.5f_3F2.0  330   2
LevMacro       8   7 266  626.778254 1799.213128  9.0    1e-09 2p.5f_3F4.0  330   2
LevMacro       8   7 267  626.848182 1799.283055  9.0    1e-09 2p.5g_1G4.0  141   1
LevMacro       8   7 268  626.850786 1799.285659 11.0    1e-09 2p.5g_3G5.0  341   1
LevMacro       8   7 269  626.852273 1799.287147  7.0    1e-09 2p.5g_3G3.0  341   1
LevMacro       8   7 270  626.852273 1799.287147  9.0    1e-09 2p.5g_3G4.0  341   1
LevMacro       8   7 271  626.884262 1799.319135  7.0    1e-09 2p.5f_3G3.0  340   7
LevMacro       8   7 272  626.907819 1799.342692  9.0    1e-09 2p.5f_3G4.0  340   7
LevMacro       8   7 273  626.951709 1799.386583 11.0    1e-09 2p.5f_3G5.0  340   7
LevMacro       8   7 274  626.972291 1799.407164  9.0    1e-09 2p.5g_3H4.0  351   4
LevMacro       8   7 275  626.975638 1799.410512 11.0    1e-09 2p.5g_3H5.0  351   4
LevMacro       8   7 276  626.984441 1799.419315  5.0    1e-09 2p.5p_1D2.0  120  14
LevMacro       8   7 277  627.017421 1799.452295  5.0    1e-09 2p.5d_3P2.0  311  17
LevMacro       8   7 278  627.028084 1799.462957 13.0    1e-09 2p.5g_3H6.0  351   4
LevMacro       8   7 279  627.032299 1799.467173 11.0    1e-09 2p.5g_1H5.0  151   4
LevMacro       8   7 280  627.041226 1799.476100  3.0    1e-09 2p.5d_3P1.0  311  17
LevMacro       8   7 281  627.053501 1799.488374  1.0    1e-09 2p.5d_3P0.0  311  17
LevMacro       8   7 282  627.094292 1799.529165  9.0    1e-09 2p.5g_3F4.0  331  11
LevMacro       8   7 283  627.096648 1799.531521  9.0    1e-09 2p.5f_1G4.0  140   7
LevMacro       8   7 284  627.097268 1799.532141  7.0    1e-09 2p.5g_1F3.0  131  10
