   Dtype z ion     Wave         f   gl   gu         el         eu  ll  ul
LinMacro 8   5  202.332  0.068300  5.0  3.0  26.518753  87.796801   8  42
LinMacro 8   5  159.811  0.000001  5.0  3.0  10.214531  87.796801   4  42
LinMacro 8   5  620.223  0.001807  3.0  1.0  67.816341  87.806708  11  43
LinMacro 8   5 4121.651  0.030203  3.0  1.0  84.798574  87.806708  29  43
LinMacro 8   5  202.189  0.089067  3.0  1.0  26.485426  87.806708   7  43
LinMacro 8   5 3220.165  0.008400  3.0  1.0  83.956444  87.806708  26  43
LinMacro 8   5 5351.224  0.009760  3.0  1.0  85.489765  87.806708  31  43
LinMacro 8   5  930.612  0.037100  3.0  1.0  74.483777  87.806708  17  43
LinMacro 8   5   159.79  0.000001  5.0  1.0  10.214531  87.806708   4  43
LinMacro 8   5  182.203  0.001094  3.0  1.0  19.688513  87.736098   5  44
LinMacro 8   5  210.122  0.000001  5.0  1.0  28.729949  87.736098   9  44
LinMacro 8   5  788.577  0.058967  3.0  1.0  72.013502  87.736098  13  44
LinMacro 8   5 2317.517  0.140133  3.0  1.0  82.386200  87.736098  24  44
LinMacro 8   5   1833.0  0.000010  3.0  1.0  80.972054  87.736098  22  44
LinMacro 8   5  159.858  0.000002  3.0  1.0  10.176505  87.736098   3  44
LinMacro 8   5  801.331  0.000109  3.0  1.0  72.263728  87.736098  15  44
LinMacro 8   5  207.796  0.739400  5.0  7.0  28.729949  88.396690   9  45
LinMacro 8   5  996.533  0.005778  5.0  7.0  75.955068  88.396690  20  45
LinMacro 8   5 6331.794  0.102480  5.0  7.0  86.438559  88.396690  37  45
LinMacro 8   5 7005.254  0.002677  1.0  3.0  87.806708  89.576592  43  46
LinMacro 8   5   705.94  0.000073  3.0  3.0  72.013502  89.576592  13  46
LinMacro 8   5  716.539  0.063320  5.0  3.0  72.273300  89.576592  16  46
LinMacro 8   5 6966.275  0.002664  3.0  3.0  87.796801  89.576592  42  46
LinMacro 8   5 1440.925  0.002619  3.0  3.0  80.972054  89.576592  22  46
LinMacro 8   5  156.152  0.005120  3.0  3.0  10.176505  89.576592   3  46
